split_id,repeat_id,fold_id,firm,y_true,rating,p_a,p_b
37,8,2,E24,0,A,0.18085562271223762,0.005466987418808833
37,8,2,E30,0,B,0.25663091846197383,0.00023247072385345605
37,8,2,E35,0,B,0.16348249184711372,0.3606314145422733
37,8,2,E46,0,C,0.2414726786871943,0.0003784655880443907
37,8,2,E5,0,B,0.14323512653861203,0.0002216995574537644
37,8,2,E53,0,C,0.19189558929000133,0.0018101925634329316
37,8,2,E57,0,B,0.21269939648694813,0.6265185070922824
37,8,2,E58,0,B,0.277985452045519,0.016631452537141607
37,8,2,E60,0,B,0.42656752202205606,0.0060963026161961874
37,8,2,E61,0,B,0.23104737297210698,0.006325505679556665
37,8,2,E64,0,A,0.17924720156314788,0.020814995229988233
37,8,2,E7,0,A,0.06092806471930896,0.015353298129083804
37,8,2,E75,0,C,0.17940629139589415,0.05640819389174436
37,8,2,E80,0,C,0.49527848664593443,0.19361515414525177
37,8,2,E84,0,A,0.31848581130243,0.02107694774193102
37,8,2,E9,0,A,0.14141556617423562,0.24575110528946348
37,8,2,E99,1,D,0.6686550367191497,0.9019288175558895
38,8,3,E10,0,B,0.09244965164893883,0.0005755499342396549
38,8,3,E105,0,C,0.3556208826824028,0.022240762216419418
38,8,3,E106,0,B,0.2586363302230866,0.006210576122932322
38,8,3,E109,1,D,0.22779547456288718,0.7974592811550633
38,8,3,E113,1,D,0.9459696496403414,0.905572049141472
38,8,3,E115,1,D,0.675495581732068,0.33385926324722576
38,8,3,E117,1,D,0.6629302384529444,0.5515453887112087
38,8,3,E118,1,D,0.4631878623803651,0.03257220377891054
38,8,3,E13,0,A,0.08837640726359437,0.055158383793342446
38,8,3,E14,0,C,0.04530819473252312,0.0007688294392756321
38,8,3,E25,0,C,0.11539222018418312,0.0031797099248359823
38,8,3,E31,0,A,0.06035084882190623,0.016478431182984987
38,8,3,E38,0,B,0.10952777974026444,0.00035597281132805284
38,8,3,E41,0,C,0.06630941024527559,0.004110414684782676
38,8,3,E45,1,B,0.10882528572194086,0.00039634310431527274
38,8,3,E47,0,C,0.07388600374300447,0.30104476968572425
38,8,3,E48,0,A,0.06314234693068738,0.0009504559896120824
38,8,3,E49,0,C,0.1285294896941281,0.0005837741238707589
38,8,3,E56,0,C,0.09132451509983773,2.9765943382614544e-05
38,8,3,E69,0,C,0.04669703504586847,0.01922413880130001
38,8,3,E72,0,C,0.7072098071771794,0.13908571048368323
38,8,3,E74,0,B,0.14269845395423802,0.02164161904256595
38,8,3,E81,0,A,0.16233543907360407,0.00066044102322618
38,8,3,E83,0,B,0.3545474593563984,3.239378313303778e-06
38,8,3,E98,0,B,0.24604905916392195,0.0052003665275623025
39,8,4,E100,1,D,0.41795087024439215,0.5966493330628967
39,8,4,E104,0,C,0.4521327710851064,0.3573421180110866
39,8,4,E110,0,C,0.6052388927454873,0.019540307516878946
39,8,4,E116,1,D,0.573124117260895,0.6053676802472778
39,8,4,E119,1,D,0.7423216868686952,0.7098106155903838
39,8,4,E121,1,D,0.41824214232032736,0.37454345739054523
39,8,4,E16,0,A,0.2552926041880523,0.0007001698903802551
39,8,4,E17,0,A,0.2198137299403536,2.39426423090929e-06
39,8,4,E19,0,A,0.14024138128639177,1e-06
39,8,4,E3,0,C,0.0825671305926364,0.016216737981795973
39,8,4,E34,0,B,0.2242683451004424,0.4778440440459704
39,8,4,E43,0,B,0.23489392392124347,0.1494779232980172
39,8,4,E50,0,C,0.4009234377416516,0.4082530325652654
39,8,4,E51,0,B,0.17782148942929837,0.0030791420055148915
39,8,4,E59,0,A,0.19501975632294385,0.0054768818066836976
39,8,4,E62,0,B,0.34629451140867845,0.0035017796447313365
39,8,4,E66,0,B,0.26091764251426897,0.1132687856392098
39,8,4,E67,0,B,0.41608295763525255,0.027480183477096135
39,8,4,E68,0,C,0.5086286940613155,0.06915638713877814
39,8,4,E70,0,B,0.44092512604272627,0.0006113383475953489
39,8,4,E73,0,C,0.42906422467663247,0.0596806572150494
39,8,4,E82,1,D,0.426570447399891,0.4585593189835663
39,8,4,E92,0,C,0.5245264778207002,0.910286956480801
39,8,4,E96,0,C,0.40940508235473266,0.7143484176059363
40,8,5,E103,1,D,0.2936723261314093,0.022044652478044397
40,8,5,E108,1,D,0.6173003206830397,0.4662968581090387
40,8,5,E111,1,D,0.34534565409914236,0.3948569676557977
40,8,5,E112,1,D,0.556661961876548,0.013057473582997015
40,8,5,E15,0,A,0.05421284226761791,0.0001942464384522313
40,8,5,E20,0,B,0.06733107867477674,2.7572490507828605e-05
40,8,5,E22,0,A,0.06511115352112476,0.007074234963284665
40,8,5,E23,0,B,0.0527035481317307,0.08246356845962212
40,8,5,E26,0,A,0.20946656961068436,3.744101455582495e-05
40,8,5,E27,0,A,0.15280363083921994,2.0017777957615762e-05
40,8,5,E28,0,B,0.09123834601013414,0.002633641145482169
40,8,5,E33,0,B,0.10363969301649582,0.012768910415794222
40,8,5,E37,0,B,0.09904031724095382,0.0008598726805091579
40,8,5,E4,0,C,0.038896917783177234,0.0009106134494766844
40,8,5,E6,0,A,0.05776763482918175,2.864071613043936e-06
40,8,5,E63,0,B,0.11071186437724465,0.001965160513689249
40,8,5,E71,0,B,0.14488018640917866,0.0006290889144375777
40,8,5,E78,0,C,0.17957195260212255,0.0004067207072961678
40,8,5,E8,0,A,0.04109406304564979,0.38206673047257644
40,8,5,E85,0,B,0.21836532633114566,0.0007857517112539387
40,8,5,E86,0,C,0.2802945603686568,0.2536992602829107
40,8,5,E87,1,C,0.24453665550433976,0.4159777681307843
40,8,5,E88,0,A,0.1874955405622503,0.0011098832669424526
40,8,5,E94,0,C,0.22198215889804876,0.21516324345261614
41,9,1,E101,1,D,0.8871223687525642,0.9404592195682204
41,9,1,E103,1,D,0.28879619902327336,0.11934834915704903
41,9,1,E105,0,C,0.3237532373725493,0.042609689985440985
41,9,1,E108,1,D,0.8172353545287908,0.8104569837096226
41,9,1,E118,1,D,0.3676405616371619,0.01458034322807916
41,9,1,E12,0,B,0.1372126496039207,3.390827437854527e-05
41,9,1,E15,0,A,0.054090577833218696,0.0014780776423888235
41,9,1,E22,0,A,0.0509258648728867,0.009072316973813858
41,9,1,E25,0,C,0.0942759710568604,0.004695272811056255
41,9,1,E28,0,B,0.09606341849973501,0.015920003766662416
41,9,1,E39,0,C,0.16208186778935096,0.3779625073975545
41,9,1,E4,0,C,0.03910371343019482,0.00011798155620875335
41,9,1,E42,0,A,0.11835846003740012,0.41837081863577485
41,9,1,E45,1,B,0.09658570194182613,6.68133235933147e-05
41,9,1,E47,0,C,0.05344580361070627,0.3110937814979574
41,9,1,E56,0,C,0.0952162730379157,1.4480876035987558e-05
41,9,1,E6,0,A,0.042553776235825035,4.295773447298817e-06
41,9,1,E61,0,B,0.08859459766190793,0.004235306320291554
41,9,1,E63,0,B,0.12495952153548781,0.002303784953391295
41,9,1,E67,0,B,0.15759616316311714,0.003945520259257357
41,9,1,E70,0,B,0.13051091737862622,0.00040417869464146045
41,9,1,E72,0,C,0.7543513597688377,0.14820486257347706
41,9,1,E86,0,C,0.33078319708286125,0.27691029640146647
41,9,1,E88,0,A,0.15368908535873582,0.002454957570447839
41,9,1,E92,0,C,0.32376860618441194,0.4297294919741296
42,9,2,E10,0,B,0.23304983746402497,0.0005110743846203021
42,9,2,E100,1,D,0.4150386357103939,0.32930273706758034
42,9,2,E102,1,D,0.6312289717602085,0.7567685442287492
42,9,2,E107,1,D,0.44792229838038866,0.10906894089054069
42,9,2,E11,0,C,0.12517805089281298,0.000872544557056394
42,9,2,E113,1,D,0.9166592330799372,0.9597962908771481
42,9,2,E2,0,A,0.08948745668539276,0.01807612294748757
42,9,2,E27,0,A,0.2892904781585974,1e-06
42,9,2,E29,1,C,0.22964163997967157,0.04030496893052518
42,9,2,E31,0,A,0.22691282477746477,0.0028725378464368946
42,9,2,E46,0,C,0.2670315803538778,0.0002696402942137654
42,9,2,E48,0,A,0.26541042862841857,4.968716730200922e-05
42,9,2,E52,1,D,0.1998393054878068,0.37851912682157357
42,9,2,E57,0,B,0.20531217518933528,0.4627598469109217
42,9,2,E64,0,A,0.16093634480130928,0.01363449022449747
42,9,2,E66,0,B,0.2553520242437453,0.20129863930230166
42,9,2,E69,0,C,0.03355812229369356,0.09315475468060169
42,9,2,E75,0,C,0.17997832461435376,0.08619975164459581
42,9,2,E79,0,B,0.5166646553847611,0.2537365647601257
42,9,2,E80,0,C,0.4818365781503504,0.24764737330362568
42,9,2,E84,0,A,0.3224065155801518,0.02149084035166602
42,9,2,E89,0,A,0.48008137921588473,0.5542055769297786
42,9,2,E9,0,A,0.1524134865938349,0.034782662684435355
42,9,2,E91,0,A,0.46682219743016384,0.007959175772953532
42,9,2,E95,0,B,0.20800275299129198,0.011039544538944498
43,9,3,E106,0,B,0.49571486152176014,0.3802264912660174
43,9,3,E114,1,D,0.6402287919085237,1e-06
43,9,3,E115,1,D,0.6471104451275047,0.6978627283957899
43,9,3,E117,1,D,0.6819057380432635,0.7962895404476629
43,9,3,E119,1,D,0.7768865684709061,0.9494309343175418
43,9,3,E123,1,D,0.9332825499192351,0.21119081947677748
43,9,3,E16,0,A,0.2325249653029881,0.0022900380942876743
43,9,3,E19,0,A,0.21676830011755333,1e-06
43,9,3,E21,0,B,0.2082286861881776,4.5757119567731935e-06
43,9,3,E23,0,B,0.13377700585284458,0.06493647070421689
43,9,3,E3,0,C,0.19287836681785495,0.0501821599919423
43,9,3,E32,0,B,0.3370121593121407,0.578538765072172
43,9,3,E33,0,B,0.2303691990840755,0.24749095355010084
43,9,3,E34,0,B,0.24976703614527623,0.6056147915740846
43,9,3,E35,0,B,0.18609636389275028,0.31773886646663835
43,9,3,E55,0,C,0.3945569119430846,0.981911357207986
43,9,3,E65,0,B,0.4343797327769567,0.00528762606173106
43,9,3,E68,0,C,0.4103023470393892,0.4120150265822604
43,9,3,E7,0,A,0.1364300677515465,0.005362935562383321
43,9,3,E76,0,B,0.47625653129203294,0.011534712611924977
43,9,3,E78,0,C,0.38457329362600867,0.017404734333692464
43,9,3,E81,0,A,0.370778226026443,0.00038795165798752334
43,9,3,E82,1,D,0.4772063952000804,0.39070477969757533
43,9,3,E83,0,B,0.3796119150937123,1e-06
43,9,3,E90,0,C,0.5679815700473255,0.997411672741334
44,9,4,E1,0,A,0.03996419961612895,1e-06
44,9,4,E104,0,C,0.4018592788415378,0.35924735800892127
44,9,4,E110,0,C,0.6590229831232762,0.024688779048388017
44,9,4,E112,1,D,0.5885872613875373,0.21173750925954843
44,9,4,E116,1,D,0.5997250918932617,0.589921397338792
44,9,4,E121,1,D,0.573526980333608,0.6965372182444053
44,9,4,E24,0,A,0.12068348970443975,1e-06
44,9,4,E26,0,A,0.15264469531931435,2.6025053995688463e-05
44,9,4,E36,1,D,0.11596140208363238,1.4359205881914218e-06
44,9,4,E38,0,B,0.26212515246457346,0.001209456383176193
44,9,4,E40,0,C,0.15018432442533194,0.009527475421231413
44,9,4,E41,0,C,0.19843293815068633,2.1742953488145223e-05
44,9,4,E43,0,B,0.19955143974593076,0.13927375638605252
44,9,4,E5,0,B,0.07741289048683421,3.4672550085367314e-06
44,9,4,E53,0,C,0.12072268465873263,0.009862804965611536
44,9,4,E58,0,B,0.2962600442890768,0.03418436447968496
44,9,4,E74,0,B,0.16727424968717614,0.06649105566071538
44,9,4,E8,0,A,0.058035565817506844,4.936667099878463e-05
44,9,4,E85,0,B,0.48035693920778444,0.015367585669350687
44,9,4,E93,0,B,0.46902873800808176,0.0443521330558071
44,9,4,E94,0,C,0.3298955890703125,0.07598630357987665
44,9,4,E97,0,B,0.2583699341568029,0.026446824911488573
44,9,4,E98,0,B,0.4420293354925599,0.01653815600450202
44,9,4,E99,1,D,0.6171487573081657,0.9092304964806374
45,9,5,E109,1,D,0.3905977166436564,0.7686695814362273
45,9,5,E111,1,D,0.3300235600288474,0.6418962647554122
45,9,5,E120,1,D,0.9820222288136049,0.3865903162379517
45,9,5,E122,1,D,0.390700306551178,0.2632411132739139
45,9,5,E13,0,A,0.07200905528341459,0.05166679514856886
45,9,5,E14,0,C,0.0467840869627467,0.0008838480801684359
45,9,5,E17,0,A,0.046939884684167106,3.5711817507189174e-06
45,9,5,E18,0,A,0.059607453231756584,2.317963303265576e-06
45,9,5,E20,0,B,0.06775299529649759,4.2000854417156314e-05
45,9,5,E30,0,B,0.12184366206083999,7.12871748228185e-05
45,9,5,E37,0,B,0.08446738334468298,0.008430931228279906
45,9,5,E44,0,C,0.0965815968705553,0.04183828874487341
45,9,5,E49,0,C,0.1031731398303842,3.220673393526039e-05
45,9,5,E50,0,C,0.2716638675586469,0.42483383305349887
45,9,5,E51,0,B,0.07126501840068253,0.003721231972840882
45,9,5,E54,0,A,0.06650065452116494,0.028488184584728547
45,9,5,E59,0,A,0.08870406225509003,0.012883543568724365
45,9,5,E60,0,B,0.21077446293539834,0.004922089449859432
45,9,5,E62,0,B,0.1579256304581077,0.004697598175779766
45,9,5,E71,0,B,0.17398549029356614,0.00032751925684206944
45,9,5,E73,0,C,0.15048575426375094,0.5866038660440059
45,9,5,E77,0,C,0.3289719291383654,0.3052384584963039
45,9,5,E87,1,C,0.2522283972345145,0.41969013666151167
45,9,5,E96,0,C,0.7736048933516882,0.7236627547545136
46,10,1,E103,1,D,0.5137474211518769,0.05613617192279877
46,10,1,E104,0,C,0.2673971011801356,0.34184259613154
46,10,1,E109,1,D,0.4681425032293449,0.8562005142805825
46,10,1,E122,1,D,0.5923113519299701,0.46307443247576985
46,10,1,E123,1,D,0.954542409223198,0.228641295536768
46,10,1,E13,0,A,0.16560815958523376,0.105957198956796
46,10,1,E24,0,A,0.20490362836078096,1e-06
46,10,1,E25,0,C,0.24223905012699415,0.0007811563430247257
46,10,1,E32,0,B,0.3969104970772862,0.6367625335193766
46,10,1,E33,0,B,0.23050401023726308,4.849994205395343e-06
46,10,1,E36,1,D,0.202974205470042,4.2679066782744125e-06
46,10,1,E49,0,C,0.3447998803964831,1e-06
46,10,1,E54,0,A,0.20472368316153564,6.25210874563992e-06
46,10,1,E56,0,C,0.2771043737222726,0.019522711511938275
46,10,1,E60,0,B,0.4598246814648094,0.006351120493879143
46,10,1,E71,0,B,0.3776995172042542,0.005684720052080975
46,10,1,E72,0,C,0.7108432581146424,0.10288445652574639
46,10,1,E75,0,C,0.12850678465877474,0.0007972042013705376
46,10,1,E88,0,A,0.3655494028051615,0.0032942260968395424
46,10,1,E89,0,A,0.49308531472047445,0.5579971976009487
46,10,1,E92,0,C,0.4885718530921087,0.7786450175971359
46,10,1,E93,0,B,0.4588962402773124,0.05517633638072028
46,10,1,E94,0,C,0.28496985846131945,0.3856292687436791
46,10,1,E95,0,B,0.2160757583751177,0.0159784264371375
46,10,1,E98,0,B,0.3672354333388396,0.01467807312370187
47,10,2,E105,0,C,0.34058957306390647,0.016357366497701767
47,10,2,E107,1,D,0.3768566270659316,0.4774675146978172
47,10,2,E11,0,C,0.16289352821419073,0.0016168822907798694
47,10,2,E114,1,D,0.5757550784955237,0.024465896001955235
47,10,2,E115,1,D,0.7364650772437905,0.5936299861129416
47,10,2,E116,1,D,0.4366504730855108,0.570466915923705
47,10,2,E119,1,D,0.7285526527096381,0.7784706919055784
47,10,2,E19,0,A,0.09165370481086535,1e-06
47,10,2,E20,0,B,0.11682289500287195,0.00231983798394109
47,10,2,E21,0,B,0.09147136327170366,7.683295350686642e-06
47,10,2,E22,0,A,0.0914448968194688,0.008168697783862096
47,10,2,E27,0,A,0.129975818318024,1e-06
47,10,2,E37,0,B,0.1271402261598397,0.0009068413188181642
47,10,2,E50,0,C,0.261308033183017,0.4064695156569307
47,10,2,E57,0,B,0.13955151312235672,0.47648103364206984
47,10,2,E58,0,B,0.18917775853242044,0.016732025432117135
47,10,2,E61,0,B,0.12105660349717662,0.0041234308240127564
47,10,2,E62,0,B,0.24745228551257367,0.0030299014631207676
47,10,2,E63,0,B,0.22170684028699364,0.0005308089891706412
47,10,2,E7,0,A,0.06133115157660961,0.014612681655191528
47,10,2,E8,0,A,0.07058950750035987,0.10496130417176174
47,10,2,E80,0,C,0.31702121443264847,0.1908066858559483
47,10,2,E81,0,A,0.2017497685209815,0.000515999077016482
47,10,2,E82,1,D,0.27212621314084834,0.2863468198521549
47,10,2,E84,0,A,0.20308135070769212,0.005619350911012075
48,10,3,E102,1,D,0.5074588355586953,0.5517857078169147
48,10,3,E111,1,D,0.3002707305707145,0.408819581720251
48,10,3,E113,1,D,0.763561908380334,0.9126936633838538
48,10,3,E121,1,D,0.4702110458334968,0.5193362601281819
48,10,3,E16,0,A,0.31634539969840064,0.003250975925085241
48,10,3,E17,0,A,0.2658207830361061,1e-06
48,10,3,E2,0,A,0.1484052029548759,0.009749731032240631
48,10,3,E26,0,A,0.3748752920170429,3.741018037988373e-05
48,10,3,E28,0,B,0.3869914928703836,0.02402966609181578
48,10,3,E29,1,C,0.3701199051040612,0.22420678266506872
48,10,3,E31,0,A,0.35698161435461107,0.00014806889095168076
48,10,3,E4,0,C,0.265076146702939,0.0007106435733854341
48,10,3,E44,0,C,0.20453048817635278,0.03507086567890186
48,10,3,E47,0,C,0.312133416026357,8.506660700013281e-06
48,10,3,E52,1,D,0.2900179118076612,0.05278265091000992
48,10,3,E53,0,C,0.24459890839356443,0.0002214902433406319
48,10,3,E55,0,C,0.17100623037864707,0.9494434163946294
48,10,3,E6,0,A,0.27366109176966064,1e-06
48,10,3,E64,0,A,0.29571933309326026,0.025288131748615387
48,10,3,E66,0,B,0.3075696824539418,0.020582414796495162
48,10,3,E69,0,C,0.11162598167804136,0.09174967089302438
48,10,3,E70,0,B,0.47012805878937675,0.0005593827168328997
48,10,3,E77,0,C,0.41839060414746543,0.3095793788016797
48,10,3,E9,0,A,0.27493062961613407,1e-06
48,10,3,E90,0,C,0.4242142843410424,0.940243237858763
49,10,4,E1,0,A,0.04359785022915607,1e-06
49,10,4,E101,1,D,0.8289685021388602,0.9409737570531073
49,10,4,E106,0,B,0.2956987917443614,0.008694791237768151
49,10,4,E108,1,D,0.7778360012629432,0.8604997501456146
49,10,4,E117,1,D,0.7878839551184358,0.8137598466082137
49,10,4,E118,1,D,0.41161284352013666,0.108953558758898
49,10,4,E12,0,B,0.20305188876242836,0.0003905571230804748
49,10,4,E18,0,A,0.12713386624169157,5.256606857969413e-06
49,10,4,E30,0,B,0.12369376669281079,0.0005011747223074617
49,10,4,E34,0,B,0.139671154877337,0.32116847493225253
49,10,4,E38,0,B,0.1193114108678993,0.0005658686407245702
49,10,4,E39,0,C,0.2640173451922054,0.6519841170056673
49,10,4,E40,0,C,0.08788780155860768,0.0008193756633596297
49,10,4,E43,0,B,0.2650109431039876,0.08239666459515213
49,10,4,E45,1,B,0.10571872139890764,0.0036142338330750336
49,10,4,E46,0,C,0.0942624405921742,0.0002983610504155471
49,10,4,E67,0,B,0.189970836252461,0.0065748396377791965
49,10,4,E68,0,C,0.5042828699645757,0.4266469779871921
49,10,4,E73,0,C,0.2723362404980618,0.6044633286434732
49,10,4,E78,0,C,0.2525820914325121,0.034028076969895016
49,10,4,E79,0,B,0.35851378151934127,0.25314611001312914
49,10,4,E85,0,B,0.23798732932483393,0.020677425075449538
49,10,4,E86,0,C,0.41457453964558544,0.27126458945787746
49,10,4,E91,0,A,0.2803156987840686,0.009914321462417436
50,10,5,E10,0,B,0.047126286488330116,0.006313250896748548
50,10,5,E100,1,D,0.2915097772657561,0.3187404158401854
50,10,5,E110,0,C,0.5675788021001903,0.03808303366309728
50,10,5,E112,1,D,0.574968669195837,0.1553782996848867
50,10,5,E120,1,D,0.9832979166781298,0.3868848042658889
50,10,5,E14,0,C,0.034170148270839903,0.0005165411326362266
50,10,5,E15,0,A,0.045367058848602246,0.0002676520357377311
50,10,5,E23,0,B,0.0383811578784803,0.07089433193528029
50,10,5,E3,0,C,0.0241876085344289,0.01618322107111974
50,10,5,E35,0,B,0.05959280060130143,0.5532846970566156
50,10,5,E41,0,C,0.05208337625714146,3.7963198886446804e-05
50,10,5,E42,0,A,0.13403777704394107,0.6493728932462433
50,10,5,E48,0,A,0.05180582345146925,0.0006794822740632221
50,10,5,E5,0,B,0.035822772403785036,3.782600172635867e-05
50,10,5,E51,0,B,0.05950339508244924,0.003972846158195281
50,10,5,E59,0,A,0.0779926727107899,0.005478061375509186
50,10,5,E65,0,B,0.10551732465957582,0.0062292224282162805
50,10,5,E74,0,B,0.18684846862446883,0.04695559476808645
50,10,5,E76,0,B,0.1360935234937624,0.004364571501017625
50,10,5,E83,0,B,0.3764500239050057,2.541526157529668e-06
50,10,5,E87,1,C,0.23181342473265737,0.5245668157159299
50,10,5,E96,0,C,0.7678011325235155,0.4400583672395008
50,10,5,E97,0,B,0.44109084844950464,0.20633389756730583
50,10,5,E99,1,D,0.8330332979282463,0.859495878521286
